timestamp,word,row,col,duration_ms,vel_mean,reversals,zero_crossings,difficulty,is_regression,wpm,path_efficiency
1786721508.710,Socks,0,3,2059.0,0.000,0,0,0.000,1,28.0,1.000
1786721508.711,Alligator,0,5,1546.0,0.000,0,0,0.000,1,29.0,1.000
1786721509.742,Elephant,3,6,1030.8,0.000,0,0,0.000,0,30.0,1.000
1786721510.769,Cow,3,1,513.8,0.000,0,0,0.000,0,29.0,1.000
1786721511.284,Elephant,3,5,515.0,0.000,0,0,1.500,1,28.0,1.000
1786721512.313,Egg,3,3,3601.8,0.000,0,0,0.000,0,29.0,1.000
1786721512.313,Cow,3,1,1028.2,0.000,0,0,0.000,1,30.0,1.000
1786721512.831,Elephant,3,5,518.1,0.000,0,0,0.000,1,31.0,1.000
1786721513.346,Fifth,2,0,515.0,0.000,0,0,0.000,1,32.0,1.000
1786721514.373,House,4,5,1026.0,0.975,0,0,0.987,1,33.0,1.000
1786721514.887,Scissors,5,5,513.0,0.000,0,0,0.000,0,34.0,1.000
1786721515.402,Fifth,2,0,514.2,1.945,0,0,1.321,1,35.0,1.000
1786721515.922,Snail,1,0,518.7,0.000,0,0,0.000,0,36.0,1.000
1786721516.436,Mango,5,0,3088.5,0.000,0,0,0.000,1,37.0,1.000
1786721519.011,House,4,6,2574.4,0.000,0,0,0.000,1,38.0,1.000
1786721519.527,Moon,4,3,516.2,0.000,0,0,0.000,1,39.0,1.000
1786721521.585,House,4,5,5662.6,0.177,0,0,1.800,1,40.0,1.000
1786721522.614,House,4,6,514.0,0.000,0,0,0.000,1,41.0,1.000
1786721523.131,House,4,5,3603.9,0.000,0,0,0.000,1,42.0,1.000
1786721523.132,Hen,4,1,516.7,0.000,0,0,0.000,0,43.0,1.000
1786721524.676,Moon,4,3,1544.0,0.000,0,0,0.000,1,44.0,1.000
1786721526.220,House,4,6,3087.9,0.648,1,0,1.786,1,45.0,0.000
1786721527.252,Hen,4,1,1030.9,0.000,0,0,0.000,1,46.0,1.000
1786721528.279,House,4,6,1025.1,0.000,0,0,1.500,1,46.0,1.000
1786721530.854,Hen,4,1,2574.0,0.000,0,0,1.500,1,45.0,1.000
1786721533.427,House,4,5,8751.0,0.000,0,0,1.500,1,44.0,1.000
1786721533.944,Hen,4,1,516.0,0.000,0,0,1.500,1,45.0,1.000
1786721534.455,House,4,6,510.3,0.000,0,0,1.500,1,45.0,1.000
1786721534.971,Hen,4,1,515.7,0.000,0,0,1.500,1,46.0,1.000
1786721536.000,House,4,6,1029.0,0.000,0,0,1.500,1,47.0,1.000
1786721537.551,Hen,4,1,1550.0,0.000,0,0,1.500,1,47.0,1.000
1786721538.578,House,4,6,1027.0,0.000,0,0,1.500,1,47.0,1.000
1786721539.097,Hen,4,1,518.0,0.000,0,0,1.500,1,48.0,1.000
1786721539.612,House,4,6,515.1,0.000,0,0,1.500,1,49.0,1.000
1786721540.130,Hen,4,1,517.9,0.000,0,0,1.500,1,49.0,1.000
1786721540.641,House,4,6,510.0,0.000,0,0,1.500,1,50.0,1.000
1786721541.153,House,4,6,10299.5,0.388,3,0,3.559,1,51.0,0.000
1786721541.670,Hen,4,1,1028.6,0.000,0,0,0.000,1,52.0,1.000
1786721542.699,Moon,4,3,1029.6,0.000,0,0,0.000,1,53.0,1.000
1786721543.216,Hen,4,1,515.4,0.000,0,0,1.500,1,54.0,1.000
1786721543.731,Moon,4,3,515.2,0.000,0,0,1.500,1,55.0,1.000
1786721544.757,House,4,6,3087.9,0.000,0,0,0.000,1,56.0,1.000
1786721545.271,Hen,4,1,512.8,0.000,0,0,0.000,1,57.0,1.000
1786721546.843,House,4,6,1571.5,0.000,0,0,1.500,1,58.0,1.000
1786721547.373,Hen,4,1,529.0,0.000,0,0,1.500,1,59.0,1.000
