timestamp,word,row,col,duration_ms,vel_mean,reversals,zero_crossings,difficulty,is_regression,wpm,path_efficiency
1786722356.331,Scissors,5,5,3086.3,0.324,0,0,0.489,1,61.0,1.000
1786722356.332,Alligator,0,5,1031.4,0.000,0,0,0.000,1,62.0,1.000
1786722356.843,Mango,5,0,510.3,0.000,0,0,0.000,1,63.0,1.000
1786722357.357,Socks,0,4,513.5,1.947,0,0,1.321,1,63.0,1.000
1786722357.873,Mat,5,4,1541.1,0.649,0,0,0.787,1,64.0,1.000
1786722358.390,Turtle,1,4,1032.6,0.000,0,0,0.000,1,65.0,1.000
1786722359.930,Alligator,0,5,1028.8,0.000,0,0,0.000,1,64.0,1.000
1786722360.446,Scissors,5,5,2572.9,0.389,0,0,0.560,1,65.0,1.000
1786722361.478,Frog,6,6,515.2,1.941,0,0,1.320,0,64.0,1.000
1786722361.991,Scissors,5,6,512.0,1.953,0,0,2.823,1,65.0,1.000
1786722361.993,Frog,6,5,1546.0,0.000,0,0,1.500,1,66.0,1.000
1786722364.051,Frog,6,6,2058.0,2.916,0,0,1.489,1,64.0,1.000
1786722364.052,Alligator,0,6,1030.0,0.000,0,0,0.000,1,65.0,1.000
1786722365.598,Ant,0,0,1032.9,0.000,0,0,0.000,1,64.0,1.000
1786722365.598,Grape,6,0,1545.8,0.000,0,0,0.000,1,65.0,1.000
1786722366.627,Grape,6,0,1029.1,5.830,0,0,1.707,1,65.0,1.000
1786722366.627,Frog,6,5,1029.1,0.000,0,0,0.000,1,66.0,1.000
1786722367.655,Frog,6,6,1028.4,0.000,0,0,0.000,1,67.0,1.000
1786722369.199,Cow,3,1,514.9,0.000,0,0,0.000,1,66.0,1.000
1786722370.230,Ant,0,1,1031.1,0.000,0,0,0.000,1,67.0,1.000
1786722372.806,Grape,6,1,4634.2,0.863,1,1,2.427,1,67.0,0.500
1786722373.324,Socks,0,2,1034.0,0.000,0,0,0.000,1,65.0,1.000
1786722373.839,Fog,6,3,1031.5,0.000,0,0,0.000,1,66.0,1.000
1786722374.352,Grape,6,0,512.7,0.000,0,0,0.000,1,66.0,1.000
1786722375.381,Socks,0,4,512.0,0.000,0,0,0.000,1,65.0,1.000
1786722375.903,Grape,6,1,521.6,0.000,0,0,1.500,1,66.0,1.000
1786722376.418,Fog,6,4,2064.4,0.484,0,0,0.653,1,65.0,1.000
1786722376.934,Frog,6,6,1031.3,0.000,0,0,0.000,1,66.0,1.000
1786722378.480,Frog,6,5,2062.1,0.000,0,0,0.000,1,65.0,1.000
1786722378.480,House,4,5,1031.2,0.000,0,0,0.000,1,66.0,1.000
