timestamp,word,row,col,duration_ms,vel_mean,reversals,zero_crossings,difficulty,is_regression,wpm,path_efficiency
1786721733.112,Switch,2,5,1027.5,0.000,0,0,1.500,1,24.0,1.000
1786721735.169,House,4,5,1028.8,0.000,0,0,0.000,0,25.0,1.000
1786721736.718,Scissors,5,5,1029.6,0.000,0,0,0.000,0,26.0,1.000
1786721737.743,Switch,2,2,9262.7,0.324,0,0,0.489,1,27.0,1.000
1786721738.258,Cow,3,1,514.2,0.000,0,0,0.000,0,28.0,1.000
1786721738.773,Elephant,3,4,1029.6,0.000,0,0,0.000,1,29.0,1.000
1786721740.320,Elephant,3,6,2062.0,2.910,0,0,1.488,1,29.0,1.000
1786721741.349,Mango,5,0,1029.3,0.000,0,0,0.000,0,30.0,1.000
1786721741.351,Cow,3,0,1030.4,0.000,0,0,0.000,1,31.0,1.000
1786721741.866,Cow,3,0,515.8,0.000,0,0,0.000,1,32.0,1.000
1786721742.376,Mango,5,1,510.2,0.000,0,0,0.000,1,32.0,1.000
1786721742.378,Snail,1,0,1027.0,0.000,0,0,0.000,1,33.0,1.000
1786721744.444,Cow,3,1,2066.9,0.484,0,0,0.652,1,32.0,1.000
1786721745.470,Mango,5,1,2575.2,0.388,0,0,0.559,1,33.0,1.000
1786721746.498,Socks,0,2,1027.1,0.000,0,0,0.000,1,33.0,1.000
1786721747.532,Mat,5,3,1034.2,0.000,0,0,0.000,0,34.0,1.000
1786721748.038,Egg,3,2,3593.6,0.557,0,0,0.715,1,35.0,1.000
1786721748.560,Turtle,1,3,1027.2,0.000,0,0,0.000,1,36.0,1.000
1786721749.066,Fog,6,4,506.2,1.975,0,0,1.328,0,37.0,1.000
1786721750.095,Mat,5,4,1028.0,0.000,0,0,0.000,1,38.0,1.000
1786721751.641,Scissors,5,5,1028.4,0.000,0,0,0.000,1,39.0,1.000
1786721752.670,Elephant,3,4,4631.5,0.216,0,0,0.355,1,40.0,1.000
1786721755.241,House,4,6,2049.7,2.927,0,0,1.491,1,40.0,1.000
1786721755.755,Pen,1,6,1029.1,0.000,0,0,0.000,1,41.0,1.000
1786721757.811,Hen,4,0,2569.2,0.000,0,0,0.000,0,39.0,1.000
1786721760.385,Turtle,1,2,516.0,1.938,0,0,1.319,1,39.0,1.000
1786721760.902,Socks,0,2,516.0,0.000,0,0,0.000,1,40.0,1.000
1786721761.927,Switch,2,2,1025.0,0.000,0,0,0.000,1,40.0,1.000
1786721763.478,Turtle,1,3,1032.0,0.000,0,0,0.000,1,41.0,1.000
1786721765.018,Turtle,1,4,1022.0,0.000,0,0,0.000,1,41.0,1.000
1786721765.532,Moon,4,2,6178.0,0.324,0,0,0.489,0,42.0,1.000
1786721766.047,Frog,6,5,514.0,0.000,0,0,0.000,0,42.0,1.000
1786721767.592,Alligator,0,5,1025.9,0.000,0,0,0.000,1,42.0,1.000
1786721768.625,House,4,5,2577.9,0.000,0,0,0.000,1,43.0,1.000
1786721769.658,Scissors,5,5,518.0,0.000,0,0,0.000,1,44.0,1.000
1786721772.235,Scissors,5,6,3095.0,1.939,0,0,1.319,1,43.0,1.000
1786721772.235,Alligator,0,6,2577.0,0.000,0,0,0.000,1,44.0,1.000
1786721774.803,Ant,0,0,1030.2,0.000,0,0,0.000,1,45.0,1.000
1786721775.834,Snail,1,1,1031.5,0.969,0,0,0.984,1,46.0,1.000
1786721776.351,Ant,0,1,517.0,0.000,0,0,1.500,1,47.0,1.000
1786721776.866,Mango,5,0,4631.0,0.216,0,0,0.355,1,48.0,1.000
1786721777.379,Grape,6,2,512.0,1.953,0,0,1.323,0,49.0,1.000
1786721777.380,Scissors,5,5,1029.0,0.000,0,0,0.000,1,50.0,1.000
1786721778.923,Mango,5,2,1543.0,0.648,0,0,0.786,1,50.0,1.000
1786721778.924,Socks,0,2,1544.0,0.000,0,0,0.000,1,51.0,1.000
1786721780.471,Egg,3,3,516.4,0.000,0,0,0.000,1,52.0,1.000
1786721781.498,Mango,5,1,1027.4,0.000,0,0,0.000,1,51.0,1.000
1786721782.528,Socks,0,4,509.8,0.000,0,0,0.000,1,51.0,1.000
1786721783.042,Mat,5,3,4117.8,0.243,0,0,0.391,1,51.0,1.000
1786721783.556,Frog,6,5,513.1,1.949,0,0,1.322,1,52.0,1.000
1786721783.557,Mango,5,1,1029.7,0.971,0,0,0.985,1,53.0,1.000
1786721784.588,Switch,2,5,1030.5,0.000,0,0,0.000,1,54.0,1.000
1786721785.614,Scissors,5,5,2056.5,0.000,0,0,0.000,1,54.0,1.000
1786721786.645,Elephant,3,6,515.9,0.000,0,0,0.000,1,54.0,1.000
1786721787.160,Fog,6,4,515.5,0.000,0,0,0.000,1,55.0,1.000
1786721787.676,Alligator,0,6,514.6,0.000,0,0,0.000,1,56.0,1.000
1786721788.703,Frog,6,6,2574.3,0.000,0,0,0.000,1,57.0,1.000
1786721788.703,Grape,6,1,1027.4,0.000,0,0,0.000,1,58.0,1.000
1786721790.762,Frog,6,5,2059.3,0.486,0,0,2.154,1,59.0,1.000
1786721791.278,Fog,6,4,515.7,1.939,0,0,1.319,1,60.0,1.000
1786721794.370,Grape,6,1,5667.3,0.353,1,0,1.522,1,60.0,0.000
1786721794.371,Frog,6,5,3092.2,0.323,0,0,0.489,1,61.0,1.000
1786721794.886,Mango,5,2,514.3,0.000,0,0,0.000,1,62.0,1.000
1786721794.886,Fog,6,4,513.3,1.948,0,0,1.322,1,63.0,1.000
1786721795.918,Frog,6,5,1031.6,0.000,0,0,0.000,1,63.0,1.000
1786721796.943,Frog,6,5,516.6,0.000,0,0,0.000,1,63.0,1.000
1786721797.456,Egg,3,2,513.0,0.000,0,0,0.000,1,63.0,1.000
1786721797.972,Grape,6,1,3086.4,0.648,1,0,1.786,1,64.0,0.000
1786721798.492,Frog,6,5,1034.9,0.000,0,0,0.000,1,63.0,1.000
1786721799.004,Turtle,1,3,511.6,0.000,0,0,0.000,1,64.0,1.000
1786721799.515,Egg,3,3,511.7,0.000,0,0,0.000,1,65.0,1.000
1786721800.031,Socks,0,3,514.8,1.942,0,0,1.320,1,65.0,1.000
1786721801.060,Turtle,1,3,1026.7,0.000,0,0,0.000,1,63.0,1.000
1786721802.610,Elephant,3,4,1032.7,0.000,0,0,0.000,1,62.0,1.000
1786721803.124,Socks,0,4,514.4,0.000,0,0,0.000,1,63.0,1.000
1786721803.637,Fog,6,3,5662.5,0.353,0,0,0.522,1,64.0,1.000
1786721804.154,Grape,6,1,1029.7,0.000,0,0,0.000,1,64.0,1.000
1786721806.211,Frog,6,5,2573.3,0.000,0,0,0.000,1,63.0,1.000
1786721806.212,Alligator,0,5,2057.9,0.000,0,0,0.000,1,64.0,1.000
