timestamp,word,row,col,duration_ms,vel_mean,reversals,zero_crossings,difficulty,is_regression,wpm,path_efficiency
1786722998.663,Knot,2,6,1035.3,0.000,0,0,0.000,1,57.0,1.000
1786722999.174,House,4,5,510.7,1.958,0,0,1.324,1,58.0,1.000
1786723000.199,Scissors,5,5,1024.8,0.976,0,0,0.988,1,58.0,1.000
1786723000.717,Scissors,5,6,3605.0,1.664,0,0,1.249,1,59.0,1.000
1786723000.718,House,4,5,517.3,0.000,0,0,0.000,1,60.0,1.000
1786723001.232,Fifth,2,0,513.9,0.000,0,0,0.000,1,60.0,1.000
1786723002.257,Ant,0,0,1024.4,0.976,0,0,0.988,1,61.0,1.000
1786723002.775,Snail,1,0,516.3,0.000,0,0,0.000,1,62.0,1.000
1786723003.286,Mat,5,4,511.5,1.955,0,0,1.323,1,62.0,1.000
1786723003.800,Scissors,5,5,513.3,1.948,0,0,1.322,1,63.0,1.000
1786723004.835,House,4,5,1034.2,0.000,0,0,0.000,1,63.0,1.000
1786723005.864,Mango,5,0,5146.7,0.583,0,0,0.736,1,63.0,1.000
1786723005.865,Turtle,1,2,516.9,0.000,0,0,0.000,1,64.0,1.000
1786723006.890,Mat,5,3,1024.4,0.976,0,0,0.988,1,65.0,1.000
1786723007.407,Switch,2,3,1541.5,0.000,0,0,0.000,1,65.0,1.000
1786723008.439,Switch,2,2,514.3,0.000,0,0,0.000,1,66.0,1.000
1786723008.950,Mango,5,2,2059.6,0.486,0,0,0.654,1,67.0,1.000
1786723009.470,Fog,6,3,1029.7,0.000,0,0,0.000,0,66.0,1.000
1786723010.498,House,4,5,1027.5,0.000,0,0,0.000,1,67.0,1.000
1786723011.528,Mat,5,3,2576.9,0.776,0,0,0.874,1,68.0,1.000
1786723012.042,Switch,2,4,1021.7,0.000,0,0,0.000,1,69.0,1.000
1786723013.591,Scissors,5,5,2063.1,0.485,0,0,0.653,1,69.0,1.000
1786723016.170,House,4,5,2576.2,0.000,0,0,0.000,1,70.0,1.000
1786723016.170,Frog,6,6,519.2,0.000,0,0,0.000,1,71.0,1.000
1786723016.684,Alligator,0,6,514.8,0.000,0,0,0.000,1,72.0,1.000
1786723017.715,Frog,6,6,1545.8,3.882,0,0,3.090,1,71.0,1.000
1786723017.715,House,4,5,1030.0,0.000,0,0,0.000,1,72.0,1.000
1786723018.230,Frog,6,5,515.1,0.000,0,0,1.500,1,72.0,1.000
1786723019.775,House,4,5,1544.9,0.000,0,0,1.500,1,73.0,1.000
1786723020.286,Ant,0,1,511.0,0.000,0,0,0.000,1,73.0,1.000
1786723021.832,House,4,5,1546.0,1.294,1,0,3.628,1,72.0,0.000
1786723022.348,Grape,6,0,4632.3,0.648,0,0,0.786,1,73.0,1.000
1786723022.349,Switch,2,2,515.4,0.000,0,0,0.000,1,74.0,1.000
1786723023.382,Fog,6,3,1033.2,0.968,0,0,0.984,1,74.0,1.000
1786723025.442,Grape,6,2,2058.9,0.486,0,0,0.654,1,74.0,1.000
1786723025.955,House,4,5,3606.6,0.000,0,0,0.000,1,75.0,1.000
1786723027.506,Socks,0,3,1039.9,0.000,0,0,0.000,1,75.0,1.000
1786723028.527,Fog,6,3,3083.8,0.649,0,0,0.787,1,75.0,1.000
1786723030.588,Frog,6,5,2059.4,0.000,0,0,0.000,1,74.0,1.000
1786723030.591,House,4,6,2578.5,0.388,0,0,0.559,1,75.0,1.000
